track_name,artist_name,popularity,danceability,energy,key,loudness,acousticness,liveness,duration_ms,streaming_count,duration_minutes,Week_1,Week_2,Week_3,Week_4,Week_5,Week_6,Week_7,Week_8,Week_9,Week_10,Week_11,Week_12,Week_13,Week_14,Week_15,Week_16,Weekly Mean
Leave Me Alone,BigXthaPlug,71,1.2212582937929255,0.9086390776333448,7,0.6109486866022883,-0.87046930694266,-0.7013624941652459,143778,870000,2.3963,77052.17438276706,73294.29549464816,69719.69052255944,66319.4210921421,63084.984758698854,60008.29374665343,57081.65472589893,54297.749574465306,51649.61707940252,49130.63553012231,46734.50616067257,44455.23739954165,42287.129887608615,40224.76222677689,38262.97742365504,36396.86999438719,54375.0
Down Bad,Taylor Swift,75,-0.7374158318529482,-1.5790759466265094,11,-1.0227974876600303,1.2164161201666583,-0.6523379981792112,261228,710000,4.3538,62881.659553752426,59814.88482896574,56897.67847243357,54122.74594875965,51483.148481236996,48972.285701291876,46583.87914412441,44311.956549276285,42150.836926868724,40095.116352168785,38139.65445296268,36279.56155594778,34510.186460002435,32827.10480576045,31226.108012408135,29703.192754040123,44375.0
BAD TIME,Lil Tecca,73,0.5950155461374423,0.9143448460376106,2,0.7165581356731139,-0.8428493447763427,-0.5267127272149975,210803,630000,3.513383333333333,55796.40213924511,53075.17949612453,50486.672447370634,48024.40837706842,45682.23034250607,43454.2816786111,41334.99135323716,39319.060036681774,37401.446850601824,35577.356763192016,33842.22859910772,32191.723634150847,30621.71474619934,29128.27609525223,27707.67330678468,26356.35413386659,39375.000000000015
The Way Back,Zach Bryan,71,-0.7240915180730443,-0.8601491276890287,0,-0.4630140694790629,1.662281223708638,-0.5190526497171797,185520,380000,3.092,33654.97271890975,32013.60033099575,30452.278619048953,28967.10346553333,27554.361158971915,26210.51910773368,24932.217006714476,23716.258434823925,22559.602862267766,21459.35804763963,20412.772805811008,19417.230128535433,18470.240640564683,17569.436374914043,16712.564851711395,15897.483445824291,23750.0
Alibi (with Pabllo Vittar & Yseult),Sevdaliza,68,0.5950155461374423,0.63476219422859,11,0.3106551521231223,-0.97242642442518,-0.4194716422455468,161656,700000,2.6942666666666666,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
So High School,Taylor Swift,76,-1.9032932875945403,1.2738082555063506,7,0.5501432462281765,-0.8850684298019991,-0.5650131147040871,228800,760000,3.8133333333333335,67309.9454378195,64027.2006619915,60904.55723809791,57934.20693106666,55108.72231794383,52421.03821546736,49864.43401342895,47432.51686964785,45119.20572453553,42918.71609527926,40825.545611622016,38834.46025707087,36940.48128112937,35138.872749828086,33425.12970342279,31794.966891648583,47500.0
imgonnagetyouback,Taylor Swift,75,0.8814882924053765,-1.4364317365198662,9,-0.7718417008528409,1.4058101464499768,0.5533581999773276,222072,710000,3.7012,62881.659553752426,59814.88482896574,56897.67847243357,54122.74594875965,51483.148481236996,48972.285701291876,46583.87914412441,44311.956549276285,42150.836926868724,40095.116352168785,38139.65445296268,36279.56155594778,34510.186460002435,32827.10480576045,31226.108012408135,29703.192754040123,44375.0
FIELD TRIP,¥$,76,0.5283939772379227,0.2467699427385213,11,0.4986719743325468,-0.7801125735699934,-0.7143846259115364,167229,740000,2.78715,65538.63108419268,62342.2743287812,59301.80573183217,56409.622538143856,53658.4927832611,51041.53720979716,48552.212065707135,46184.29274149922,43931.85820546881,41789.27619803507,39751.18914815828,37812.50077662163,35968.36335267859,34214.16557220103,32545.521027016926,30958.2572366052,46250.0
Soltera,Shakira,87,1.2612312351326376,0.6233506574200586,2,0.491204639549761,-0.3342474700280138,5.8924322159564095,214643,750000,3.577383333333333,66424.28826100608,63184.73749538635,60103.18148496504,57171.91473460526,54383.607550602464,51731.287712632264,49208.323039568044,46808.40480557354,44525.53196500217,42353.99614665716,40288.36737989015,38323.48051684625,36454.422316903976,34676.519161014556,32985.32536521986,31376.61206412689,46875.00000000001
05-Jul,Tito Double P,82,1.16796103867331,-0.2667492136453939,10,-0.4755485242930242,0.5022428127233105,-0.3198906347739139,174213,730000,2.90355,64652.97390737925,61499.81116217605,58500.42997869931,55647.33034168246,52933.378015919734,50351.78670696207,47896.10109184623,45560.18067742491,43338.18444593545,41224.55624941297,39214.010916426414,37301.52103639701,35482.30438845321,33751.8119833875,32105.716688813995,30539.90240908351,45625.0
UNA BOKA,Lalo Ebratt,70,0.5550426047977305,0.446471836887821,7,0.4685359446734474,0.3483601663681141,-0.6592320679272473,150588,730000,2.5098,64652.97390737925,61499.81116217605,58500.42997869931,55647.33034168246,52933.378015919734,50351.78670696207,47896.10109184623,45560.18067742491,43338.18444593545,41224.55624941297,39214.010916426414,37301.52103639701,35482.30438845321,33751.8119833875,32105.716688813995,30539.90240908351,45625.0
Or What,NLE Choppa,72,0.5283939772379227,-0.3238068976880512,1,-0.2632628640395465,-0.53547862295404,-0.6209316804381578,199165,820000,3.3194166666666667,72623.88849869999,69081.9796616224,65712.81175689511,62507.96010983509,59459.41092199203,56559.54123247794,53801.099856594396,51177.18925409373,48681.24828173571,46307.03578701183,44048.615002013226,41900.33869841856,39856.83506648168,37912.99428270925,36063.95573264038,34305.09585677873,51250.000000000015
Run Your Mouth,Gavin Adcock,70,0.4617724083384031,-0.4379222657733657,11,-0.0261749846861019,-0.5946642561675771,-0.5267127272149975,160291,770000,2.6715166666666668,68195.60261463291,64869.66382859665,61705.93299123077,58696.49912752807,55833.837085285195,53110.78871830246,50520.54498728985,48056.62893372217,45712.87948406889,43483.436043901354,41362.72384335389,39345.43999729548,37426.54024535475,35601.226338641616,33864.93404162572,32213.321719170275,48125.00000000001
Sounds Like the Radio,Zach Top,70,-0.0845244566376568,1.439275539230057,7,0.6493521226280429,0.0721605447049409,1.3883066472394794,218868,780000,3.6478,69081.25979144633,65712.1269952018,62507.30874436364,59458.79132398947,56558.95185262656,53800.53922113755,51176.65596115076,48680.74099779648,46306.55324360226,44048.15599252345,41899.90207508575,39856.4197375201,37912.59920958014,36063.57992745514,34304.738379828654,32631.676546691968,48750.0
Mirada,Ivan Cornejo,74,0.2552455447498923,-1.4250201997113348,4,-0.9809270747708394,1.973992225299933,-0.5420328822106334,167523,770000,2.79205,68195.60261463291,64869.66382859665,61705.93299123077,58696.49912752807,55833.837085285195,53110.78871830246,50520.54498728985,48056.62893372217,45712.87948406889,43483.436043901354,41362.72384335389,39345.43999729548,37426.54024535475,35601.226338641616,33864.93404162572,32213.321719170275,48125.00000000001
Somebody Save Me,Eminem,75,-0.4975781838146784,0.0813026590148153,0,0.0242295250977012,1.7569782368502969,-0.488412339725908,230199,850000,3.83665,75280.86002914023,71609.36916143786,68116.9390162937,64794.8366992193,61634.755224016124,58628.792740983234,55769.43277817711,53049.52544631668,50462.26956033579,48001.195632878116,45660.149697208835,43433.27791909241,41315.01195915784,39300.055049149836,37383.36874724917,35560.16033934381,53125.00000000001
Break It Right Back,Megan Moroney,70,-1.010564264340979,-0.5805664758800082,1,0.7224253272881598,0.5219713571278229,-0.8783102843648395,214670,700000,3.5778333333333334,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
This Town's Been Too Good To Us,Dylan Scott,72,0.2952184860896041,-0.5006857182202881,11,-0.122183574750489,-0.7552546076203078,-0.0364677673546515,191627,680000,3.193783333333333,60224.688023312185,57287.49532915029,54493.55121303497,51835.869359375436,49307.8041792129,46903.03419278659,44615.54622254169,42439.62035705334,40369.81564826864,38400.95650630249,36528.11975776707,34746.62233527393,33052.00956732628,31440.044039319866,29906.69499779934,28448.12827147505,42500.00000000001
Chk Chk Boom,Stray Kids,82,1.8208524138886024,0.5548814365688699,2,1.0344532449974175,-0.3381931789089163,-0.9778912918364724,148051,770000,2.4675166666666666,68195.60261463291,64869.66382859665,61705.93299123077,58696.49912752807,55833.837085285195,53110.78871830246,50520.54498728985,48056.62893372217,45712.87948406889,43483.436043901354,41362.72384335389,39345.43999729548,37426.54024535475,35601.226338641616,33864.93404162572,32213.321719170275,48125.00000000001
Both Ways,Juice WRLD,73,0.4950831927881629,-1.4079028944985377,5,-0.6785000160680204,0.0682148358240385,2.659879511877252,197428,710000,3.2904666666666667,62881.659553752426,59814.88482896574,56897.67847243357,54122.74594875965,51483.148481236996,48972.285701291876,46583.87914412441,44311.956549276285,42150.836926868724,40095.116352168785,38139.65445296268,36279.56155594778,34510.186460002435,32827.10480576045,31226.108012408135,29703.192754040123,44375.0
Tough,Quavo,79,-0.4642673993649186,-0.4892741814117566,8,-0.3744728141974614,0.7902795610291912,-0.4501119522368185,188867,720000,3.1477833333333334,63767.31673056584,60657.3479955709,57699.05422556644,54885.03814522105,52208.26324857836,49662.03620412697,47239.99011798532,44936.068613350595,42744.510686402085,40659.83630079088,38676.83268469454,36790.5412961724,34996.24542422782,33289.45839457398,31665.912350611066,30121.547581561816,45000.00000000001
That’s So True,Gracie Abrams,56,-0.6574699491735247,0.9771082984845328,1,0.6669536974731807,-0.2000933680773297,-0.2126495498044633,166300,740000,2.7716666666666665,65538.63108419268,62342.2743287812,59301.80573183217,56409.622538143856,53658.4927832611,51041.53720979716,48552.212065707135,46184.29274149922,43931.85820546881,41789.27619803507,39751.18914815828,37812.50077662163,35968.36335267859,34214.16557220103,32545.521027016926,30958.2572366052,46250.0
AGATS2 (Insecure) [with Nicki Minaj],Juice WRLD,0,-0.1111730841974647,0.509235289334744,8,0.6448183836527803,-0.0343735950794258,-0.2049894723066454,199074,710000,3.3179,62881.659553752426,59814.88482896574,56897.67847243357,54122.74594875965,51483.148481236996,48972.285701291876,46583.87914412441,44311.956549276285,42150.836926868724,40095.116352168785,38139.65445296268,36279.56155594778,34510.186460002435,32827.10480576045,31226.108012408135,29703.192754040123,44375.0
AGATS2 (Insecure) [with Nicki Minaj],Juice WRLD,0,-0.0712001428577529,0.4407660684835554,8,0.6352175246463415,0.0011377848486963,-0.2356297822979171,199074,720000,3.3179,63767.31673056584,60657.3479955709,57699.05422556644,54885.03814522105,52208.26324857836,49662.03620412697,47239.99011798532,44936.068613350595,42744.510686402085,40659.83630079088,38676.83268469454,36790.5412961724,34996.24542422782,33289.45839457398,31665.912350611066,30121.547581561816,45000.00000000001
23,Chayce Beckham,73,-0.1578081824271284,-0.3352184344965826,0,-0.2091246868643504,0.1037262157521607,-0.2892503247826425,228145,760000,3.802416666666667,67309.9454378195,64027.2006619915,60904.55723809791,57934.20693106666,55108.72231794383,52421.03821546736,49864.43401342895,47432.51686964785,45119.20572453553,42918.71609527926,40825.545611622016,38834.46025707087,36940.48128112937,35138.872749828086,33425.12970342279,31794.966891648583,47500.0
if u think i'm pretty,Artemas,77,-0.77738877319266,-0.118399235134485,8,0.2149132525866919,1.141447651429511,1.702369824650014,128206,700000,2.1367666666666665,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
"Double Life - From ""Despicable Me 4""",Pharrell Williams,77,1.327852804032157,0.0527738169934866,8,0.5984142317883265,-0.8681018816141185,-0.6599980756770292,190782,810000,3.1797,71738.23132188657,68239.51649501726,64911.43600376224,61745.66791337368,58734.29615465066,55869.790729642846,53144.98888273349,50553.07719001942,48087.57452220235,45742.31583838974,43511.43677028136,41389.358958193945,39370.7761022563,37450.64069389572,35624.151394437446,33886.74102925704,50625.000000000015
The Largest,BigXthaPlug,71,1.6476363347498513,1.2395736450807562,5,1.0341865544694608,-0.7647243089344736,-0.722810711159136,132267,780000,2.20445,69081.25979144633,65712.1269952018,62507.30874436364,59458.79132398947,56558.95185262656,53800.53922113755,51176.65596115076,48680.74099779648,46306.55324360226,44048.15599252345,41899.90207508575,39856.4197375201,37912.59920958014,36063.57992745514,34304.738379828654,32631.676546691968,48750.0
Wind Up Missin’ You,Tucker Wetmore,71,-0.5308889682644382,0.4521776052920868,6,0.2023787977727304,1.0270220938833394,-0.4271317197433648,166040,870000,2.767333333333333,77052.17438276706,73294.29549464816,69719.69052255944,66319.4210921421,63084.984758698854,60008.29374665343,57081.65472589893,54297.749574465306,51649.61707940252,49130.63553012231,46734.50616067257,44455.23739954165,42287.129887608615,40224.76222677689,38262.97742365504,36396.86999438719,54375.0
Sale Para Ser Feliz,Ivan Cornejo,73,-0.390983673575447,-0.8259145172634343,9,-0.6574314643594463,0.3089030775590893,-0.5956534246953588,192499,780000,3.2083166666666667,69081.25979144633,65712.1269952018,62507.30874436364,59458.79132398947,56558.95185262656,53800.53922113755,51176.65596115076,48680.74099779648,46306.55324360226,44048.15599252345,41899.90207508575,39856.4197375201,37912.59920958014,36063.57992745514,34304.738379828654,32631.676546691968,48750.0
Relapse,Warren Zeiders,72,-0.57086190960415,0.6233506574200586,1,0.6600197437463081,-0.9923443628559756,-0.8001774938870968,158634,700000,2.6439,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
Cavalier,Juice WRLD,72,-0.4909160269247264,0.1098315010361439,11,-0.2235259753740086,-0.1290706082210852,-0.2586100147913708,152184,730000,2.5364,64652.97390737925,61499.81116217605,58500.42997869931,55647.33034168246,52933.378015919734,50351.78670696207,47896.10109184623,45560.18067742491,43338.18444593545,41224.55624941297,39214.010916426414,37301.52103639701,35482.30438845321,33751.8119833875,32105.716688813995,30539.90240908351,45625.0
Take Care,BigXthaPlug,70,0.7882180959460491,0.0755968906105495,2,-0.1224502652784455,1.232198955690268,3.035223309270329,150000,720000,2.5,63767.31673056584,60657.3479955709,57699.05422556644,54885.03814522105,52208.26324857836,49662.03620412697,47239.99011798532,44936.068613350595,42744.510686402085,40659.83630079088,38676.83268469454,36790.5412961724,34996.24542422782,33289.45839457398,31665.912350611066,30121.547581561816,45000.00000000001
Mírame,Blessd,85,0.4351237807785952,0.0755968906105495,7,0.5674781305453575,-0.4368359009314782,-0.8706502068670217,157453,750000,2.624216666666667,66424.28826100608,63184.73749538635,60103.18148496504,57171.91473460526,54383.607550602464,51731.287712632264,49208.323039568044,46808.40480557354,44525.53196500217,42353.99614665716,40288.36737989015,38323.48051684625,36454.422316903976,34676.519161014556,32985.32536521986,31376.61206412689,46875.00000000001
Sorry Not Sorry,Lil Yachty,70,0.0687051518312382,-0.7631510648165114,1,-0.6886342561303723,-0.0185907595558159,0.6605992849467783,136709,610000,2.2784833333333334,54025.08778561828,51390.25316291423,48883.9209411049,46499.823984145616,44232.00080782334,42074.780672940906,40022.76940551534,38070.83590853315,36214.0993315351,34447.916865947824,32767.87213564399,31169.764153701613,29649.59681774857,28203.568917625173,26828.06463037882,25519.644478823204,38125.0
Sienna,The Marías,71,0.2219347603001333,-0.9970875693914056,7,-0.7542401260077031,1.307167424427415,-0.1590290073197379,224840,820000,3.747333333333333,72623.88849869999,69081.9796616224,65712.81175689511,62507.96010983509,59459.41092199203,56559.54123247794,53801.099856594396,51177.18925409373,48681.24828173571,46307.03578701183,44048.615002013226,41900.33869841856,39856.83506648168,37912.99428270925,36063.95573264038,34305.09585677873,51250.000000000015
Guilty as Sin?,Taylor Swift,77,-0.1711324962070323,-1.2253183055620347,2,-0.4792821916844174,1.4018644375690743,-0.671488191923756,254366,790000,4.239433333333333,69966.91696825974,66554.59016180695,63308.684497496506,60221.08352045088,57284.066619967925,54490.28972397265,51832.76693501167,49304.853061870795,46900.227003135624,44612.87594114555,42437.080306817625,40367.399477744715,38398.658173805525,36525.93351626867,34744.54271803158,33050.03137421366,49375.0
Dangerous,Jorge Rivera-Herrans,73,0.3418535843192678,0.0698911222062838,10,0.2231806589533474,1.816163870063834,-0.4654321072324543,204000,750000,3.4,66424.28826100608,63184.73749538635,60103.18148496504,57171.91473460526,54383.607550602464,51731.287712632264,49208.323039568044,46808.40480557354,44525.53196500217,42353.99614665716,40288.36737989015,38323.48051684625,36454.422316903976,34676.519161014556,32985.32536521986,31376.61206412689,46875.00000000001
I Told You Things,Gracie Abrams,74,-0.064537985967801,-0.728916454390917,5,-0.2453945986664522,2.565848557435304,-0.580333269699723,221207,710000,3.6867833333333335,62881.659553752426,59814.88482896574,56897.67847243357,54122.74594875965,51483.148481236996,48972.285701291876,46583.87914412441,44311.956549276285,42150.836926868724,40095.116352168785,38139.65445296268,36279.56155594778,34510.186460002435,32827.10480576045,31226.108012408135,29703.192754040123,44375.0
Training Season,Dua Lipa,79,1.0680286853240315,-0.3181011292837855,5,0.5584106525948321,-0.8554756131952307,-0.4347917972411826,209488,730000,3.4914666666666667,64652.97390737925,61499.81116217605,58500.42997869931,55647.33034168246,52933.378015919734,50351.78670696207,47896.10109184623,45560.18067742491,43338.18444593545,41224.55624941297,39214.010916426414,37301.52103639701,35482.30438845321,33751.8119833875,32105.716688813995,30539.90240908351,45625.0
Wanna Be Loved,The Red Clay Strays,70,-0.2044432806567921,-0.9913818009871403,8,0.1498407637652742,1.3860816020454645,-0.396491409752093,217308,700000,3.6218,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
Drink Don't Need No Mix (feat. BigXthaPlug),Shaboozey,71,1.5543661382905238,-0.0727530879003592,9,0.3549257797639228,-0.688572127533056,-0.5113925722193617,133125,710000,2.21875,62881.659553752426,59814.88482896574,56897.67847243357,54122.74594875965,51483.148481236996,48972.285701291876,46583.87914412441,44311.956549276285,42150.836926868724,40095.116352168785,38139.65445296268,36279.56155594778,34510.186460002435,32827.10480576045,31226.108012408135,29703.192754040123,44375.0
Guilty as Sin?,Taylor Swift,76,-0.1711324962070323,-1.2253183055620347,2,-0.4792821916844174,1.4018644375690743,-0.671488191923756,254366,700000,4.239433333333333,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
How Did It End?,Taylor Swift,75,-1.0638615194605945,-1.504900957371055,0,-0.608627097743383,2.104200618369715,-0.5496929597084513,238707,830000,3.97845,73509.5456755134,69924.44282822756,66514.18751002797,63270.25230629649,60184.52568933339,57249.29173531304,54457.2108304553,51801.30131816805,49274.92204126907,46871.75573563393,44585.7932337451,42411.31843864318,40342.89403070707,38375.347871522776,36503.76007084331,34723.45068430043,51874.99999999999
Addicted,Zerb,81,0.7948802528360011,0.5605872049731355,5,-0.148052555962282,-0.8965109855566163,-0.5267127272149975,152250,830000,2.5375,73509.5456755134,69924.44282822756,66514.18751002797,63270.25230629649,60184.52568933339,57249.29173531304,54457.2108304553,51801.30131816805,49274.92204126907,46871.75573563393,44585.7932337451,42411.31843864318,40342.89403070707,38375.347871522776,36503.76007084331,34723.45068430043,51874.99999999999
so american,Olivia Rodrigo,76,-1.4436044621878557,1.7359754962518736,8,1.2483390484186352,-0.8602104638523135,3.916132221519389,169717,750000,2.8286166666666666,66424.28826100608,63184.73749538635,60103.18148496504,57171.91473460526,54383.607550602464,51731.287712632264,49208.323039568044,46808.40480557354,44525.53196500217,42353.99614665716,40288.36737989015,38323.48051684625,36454.422316903976,34676.519161014556,32985.32536521986,31376.61206412689,46875.00000000001
UWAIE,Kapo,87,0.3551778980991717,0.800229477952296,9,0.4784034942078428,-0.4486730275741855,-0.6232297036875032,172427,720000,2.8737833333333334,63767.31673056584,60657.3479955709,57699.05422556644,54885.03814522105,52208.26324857836,49662.03620412697,47239.99011798532,44936.068613350595,42744.510686402085,40659.83630079088,38676.83268469454,36790.5412961724,34996.24542422782,33289.45839457398,31665.912350611066,30121.547581561816,45000.00000000001
Houdini,Eminem,78,1.8941361396780736,1.3422774763575394,9,1.0077841922017543,-0.8815172918091869,-0.8492019898731314,227032,690000,3.7838666666666665,61110.345200125594,58129.95849575544,55294.92696616783,52598.16155583684,50032.918946554266,47592.78469562168,45271.6571964026,43063.73242112766,40963.489407802,38965.67645492459,37065.29798949894,35257.602075498544,33538.06853155166,31902.397628133393,30346.49933600227,28866.48309899674,43125.0
Down Bad,Taylor Swift,74,-0.7374158318529482,-1.5790759466265094,11,-1.0227974876600303,1.2164161201666583,-0.6523379981792112,261228,830000,4.3538,73509.5456755134,69924.44282822756,66514.18751002797,63270.25230629649,60184.52568933339,57249.29173531304,54457.2108304553,51801.30131816805,49274.92204126907,46871.75573563393,44585.7932337451,42411.31843864318,40342.89403070707,38375.347871522776,36503.76007084331,34723.45068430043,51874.99999999999
Volver Al Futuro,Oscar Maydon,81,0.6749614288168658,0.1098315010361439,1,-0.033375628940931,-0.4881301163832103,-0.572673192201905,204103,740000,3.4017166666666667,65538.63108419268,62342.2743287812,59301.80573183217,56409.622538143856,53658.4927832611,51041.53720979716,48552.212065707135,46184.29274149922,43931.85820546881,41789.27619803507,39751.18914815828,37812.50077662163,35968.36335267859,34214.16557220103,32545.521027016926,30958.2572366052,46250.0
I Can Do It With a Broken Heart,Taylor Swift,75,0.3285292705393638,0.6176448890157928,0,-0.4835492401317234,-0.5078586607877227,-0.2279697048000991,218005,700000,3.6334166666666663,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
The Smallest Man Who Ever Lived,Taylor Swift,75,-1.503563874197423,-1.328022136838818,10,-0.6683657760056683,1.0585877649305593,1.212124864789668,245542,780000,4.092366666666667,69081.25979144633,65712.1269952018,62507.30874436364,59458.79132398947,56558.95185262656,53800.53922113755,51176.65596115076,48680.74099779648,46306.55324360226,44048.15599252345,41899.90207508575,39856.4197375201,37912.59920958014,36063.57992745514,34304.738379828654,32631.676546691968,48750.0
Get It Sexyy,Sexyy Red,71,1.0613665284340794,-0.015695403857702,5,0.2525166170285768,-0.6155765132363602,-0.404151487249911,148552,760000,2.4758666666666667,67309.9454378195,64027.2006619915,60904.55723809791,57934.20693106666,55108.72231794383,52421.03821546736,49864.43401342895,47432.51686964785,45119.20572453553,42918.71609527926,40825.545611622016,38834.46025707087,36940.48128112937,35138.872749828086,33425.12970342279,31794.966891648583,47500.0
PRIMO,Tito Double P,81,0.0620429949412862,0.9428736880589392,3,0.0791677738567669,0.4075457995816511,-0.3735111772586393,164991,760000,2.74985,67309.9454378195,64027.2006619915,60904.55723809791,57934.20693106666,55108.72231794383,52421.03821546736,49864.43401342895,47432.51686964785,45119.20572453553,42918.71609527926,40825.545611622016,38834.46025707087,36940.48128112937,35138.872749828086,33425.12970342279,31794.966891648583,47500.0
weren't for the wind,Ella Langley,71,-1.2370775985993447,0.9200506144418764,6,0.5170736207615543,-0.3539760144325262,-0.1896693173110095,193667,710000,3.227783333333333,62881.659553752426,59814.88482896574,56897.67847243357,54122.74594875965,51483.148481236996,48972.285701291876,46583.87914412441,44311.956549276285,42150.836926868724,40095.116352168785,38139.65445296268,36279.56155594778,34510.186460002435,32827.10480576045,31226.108012408135,29703.192754040123,44375.0
Harpy Hare,Yaelokre,76,-0.0445515152979451,-0.626212623114134,2,-1.3529603612703387,1.547855666162466,0.1550341700907963,180923,740000,3.0153833333333333,65538.63108419268,62342.2743287812,59301.80573183217,56409.622538143856,53658.4927832611,51041.53720979716,48552.212065707135,46184.29274149922,43931.85820546881,41789.27619803507,39751.18914815828,37812.50077662163,35968.36335267859,34214.16557220103,32545.521027016926,30958.2572366052,46250.0
SKI,Future,71,1.0946773128838383,-0.4664511077946937,11,-0.2637962450954597,-0.6771295717784388,0.3924965725231515,147593,700000,2.4598833333333334,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
Super Tuna,Jin,83,-0.0712001428577529,1.832973559124391,8,0.6762878659516626,-0.9683228871890414,-1.034575865320325,114693,790000,1.91155,69966.91696825974,66554.59016180695,63308.684497496506,60221.08352045088,57284.066619967925,54490.28972397265,51832.76693501167,49304.853061870795,46900.227003135624,44612.87594114555,42437.080306817625,40367.399477744715,38398.658173805525,36525.93351626867,34744.54271803158,33050.03137421366,49375.0
Giza,Natanael Cano,82,0.308542799869508,1.4164524656129938,5,0.4197315780573841,-0.6214950765577139,-0.3581910222630035,177581,730000,2.959683333333333,64652.97390737925,61499.81116217605,58500.42997869931,55647.33034168246,52933.378015919734,50351.78670696207,47896.10109184623,45560.18067742491,43338.18444593545,41224.55624941297,39214.010916426414,37301.52103639701,35482.30438845321,33751.8119833875,32105.716688813995,30539.90240908351,45625.0
Black Friday (pretty like the sun),Lost Frequencies,83,1.341177117812061,-0.1412223087515479,6,-1.1350741999297715,1.504452868472539,-0.6324217966848847,145599,790000,2.42665,69966.91696825974,66554.59016180695,63308.684497496506,60221.08352045088,57284.066619967925,54490.28972397265,51832.76693501167,49304.853061870795,46900.227003135624,44612.87594114555,42437.080306817625,40367.399477744715,38398.658173805525,36525.93351626867,34744.54271803158,33050.03137421366,49375.0
Santa,Rvssian,83,0.4884210358982109,0.3780026160366324,3,0.4159979106659912,0.2733916976309671,-0.5037324947215438,193039,810000,3.2173166666666666,71738.23132188657,68239.51649501726,64911.43600376224,61745.66791337368,58734.29615465066,55869.790729642846,53144.98888273349,50553.07719001942,48087.57452220235,45742.31583838974,43511.43677028136,41389.358958193945,39370.7761022563,37450.64069389572,35624.151394437446,33886.74102925704,50625.000000000015
Breathe,Yeat,73,0.7215965270465295,-0.5520376338586795,11,-1.7375281025838,-0.8811227209210967,-0.5879933471975408,170847,810000,2.84745,71738.23132188657,68239.51649501726,64911.43600376224,61745.66791337368,58734.29615465066,55869.790729642846,53144.98888273349,50553.07719001942,48087.57452220235,45742.31583838974,43511.43677028136,41389.358958193945,39370.7761022563,37450.64069389572,35624.151394437446,33886.74102925704,50625.000000000015
Carry You Home,Alex Warren,78,-0.8440103420921796,0.0984199642276124,10,-0.1379183158999302,0.8534109031236308,-0.396491409752093,166881,740000,2.78135,65538.63108419268,62342.2743287812,59301.80573183217,56409.622538143856,53658.4927832611,51041.53720979716,48552.212065707135,46184.29274149922,43931.85820546881,41789.27619803507,39751.18914815828,37812.50077662163,35968.36335267859,34214.16557220103,32545.521027016926,30958.2572366052,46250.0
That's Who I Praise,Brandon Lake,71,0.0020835829317185,0.0698911222062838,3,0.0287632640729637,-0.9867888047516647,0.2392950225667932,228286,730000,3.804766666666666,64652.97390737925,61499.81116217605,58500.42997869931,55647.33034168246,52933.378015919734,50351.78670696207,47896.10109184623,45560.18067742491,43338.18444593545,41224.55624941297,39214.010916426414,37301.52103639701,35482.30438845321,33751.8119833875,32105.716688813995,30539.90240908351,45625.0
